block,feature,feature_class,candidate_level,R1_habitat_present_cases,R2_habitat_present_cases,R1_finite_count,R2_finite_count,R1_finite_rate,R2_finite_rate,finite_rate_min,pooled_finite_count,pooled_finite_rate,n_valid_pairs,icc_2_1,reproducibility_status,finite_rate_gate_pass,prediction_candidate,exclusion_reason
R_high,original_glcm_Imc1,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.3486763524519877,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_Imc2,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.42093807061210703,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_InverseVariance,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.12913217049738585,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_JointAverage,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.485714865410803,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_JointEnergy,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.11609102511518943,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_JointEntropy,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.45708415080549886,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_MCC,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.3366403604011248,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_MaximumProbability,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.22675054154233132,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_SumAverage,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.48571486541080283,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_SumEntropy,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.49221942694131043,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_SumSquares,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.3743114223653413,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_gldm_DependenceEntropy,gldm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.7092602940417568,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_gldm_DependenceNonUniformity,gldm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6385378269681525,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_gldm_DependenceNonUniformityNormalized,gldm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.4634066690102129,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_gldm_DependenceVariance,gldm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.28473701696532083,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_gldm_GrayLevelNonUniformity,gldm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.823636917367538,pass,1,1,
R_high,original_gldm_GrayLevelVariance,gldm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.4194774637129467,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_gldm_HighGrayLevelEmphasis,gldm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.47697346169946747,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_gldm_LargeDependenceEmphasis,gldm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.3281654706979978,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6810395904285359,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.046738161142740244,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_gldm_LowGrayLevelEmphasis,gldm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.09811549929874562,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_gldm_SmallDependenceEmphasis,gldm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6250712257459597,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.1476691429502706,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.22348692254479963,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glrlm_GrayLevelNonUniformity,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.8196582615655732,pass,1,1,
R_high,original_glrlm_GrayLevelNonUniformityNormalized,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.23748374977671258,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glrlm_GrayLevelVariance,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.4147352930231176,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glrlm_HighGrayLevelRunEmphasis,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.47115106826461595,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glrlm_LongRunEmphasis,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.371016957433705,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.5644960170189961,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.07177488239764215,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glrlm_LowGrayLevelRunEmphasis,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.09564808648544286,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glrlm_RunEntropy,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.5070887830029545,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glrlm_RunLengthNonUniformity,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6812498088956971,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glrlm_RunLengthNonUniformityNormalized,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.5178567220501219,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glrlm_RunPercentage,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.4692864531579372,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glrlm_RunVariance,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.32714398318437016,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glrlm_ShortRunEmphasis,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.483888372545068,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.4461397538925623,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.10163352075444643,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glszm_GrayLevelNonUniformity,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.7257183864607104,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glszm_GrayLevelNonUniformityNormalized,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.22548361992205906,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glszm_GrayLevelVariance,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.4635304443668493,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glszm_HighGrayLevelZoneEmphasis,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.4216490028688163,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glszm_LargeAreaEmphasis,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.8051242504130641,pass,1,1,
R_high,original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.9260668499184516,pass,1,1,
R_high,original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.5115806741180504,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glszm_LowGrayLevelZoneEmphasis,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.04379670704923069,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glszm_SizeZoneNonUniformity,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6285249694114928,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glszm_SizeZoneNonUniformityNormalized,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6287843150240595,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glszm_SmallAreaEmphasis,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6702244014117452,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.384907655217982,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.0929774799279055,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glszm_ZoneEntropy,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6407673377766001,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glszm_ZonePercentage,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6558242165936561,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glszm_ZoneVariance,glszm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.8084641518984655,pass,1,1,
R_high,original_ngtdm_Busyness,ngtdm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.8914777408278853,pass,1,1,
R_high,original_ngtdm_Coarseness,ngtdm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.24188253304820334,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_ngtdm_Complexity,ngtdm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.4579835103230858,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_ngtdm_Contrast,ngtdm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.32246158483909015,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_ngtdm_Strength,ngtdm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.03884161341875003,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_shape_Elongation,shape,exploratory_qc,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6085298573594569,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_high,original_shape_Flatness,shape,exploratory_qc,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.5272079117331849,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_high,original_shape_LeastAxisLength,shape,exploratory_qc,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.37484408332972047,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_high,original_shape_MajorAxisLength,shape,exploratory_qc,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.20331261425119254,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_high,original_shape_Maximum2DDiameterColumn,shape,exploratory_qc,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.41852214915354113,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_high,original_shape_Maximum2DDiameterRow,shape,exploratory_qc,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6032560658334609,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_high,original_shape_Maximum2DDiameterSlice,shape,exploratory_qc,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.2821776522798652,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_high,original_shape_Maximum3DDiameter,shape,exploratory_qc,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.4959241187566975,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_high,original_shape_MeshVolume,shape,exploratory_qc,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.704939877422515,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_high,original_shape_MinorAxisLength,shape,exploratory_qc,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.4605288231095413,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_high,original_shape_Sphericity,shape,exploratory_qc,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.17176941390062386,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_high,original_shape_SurfaceArea,shape,exploratory_qc,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.8254993551637988,pass,1,0,exploratory_qc_only
R_high,original_shape_SurfaceVolumeRatio,shape,exploratory_qc,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.7726719299849043,pass,1,0,exploratory_qc_only
R_high,original_shape_VoxelVolume,shape,exploratory_qc,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.7057794883197097,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
